time,open,high,low,close,volume
1730547600000,2503.99,2505.09,2503.59,2504.58,703.15
1730547900000,2504.58,2506.28,2504.0,2504.03,1610.81
1730548200000,2504.03,2504.59,2499.11,2499.59,1614.72
1730548500000,2499.59,2502.22,2499.13,2501.89,516.99
1730548800000,2501.89,2504.1,2500.03,2504.1,959.01
1730549100000,2504.1,2504.2,2501.27,2501.78,432.44
1730549400000,2501.78,2502.04,2500.09,2500.09,252.08
1730549700000,2500.09,2502.02,2498.39,2498.61,459.89
1730550000000,2498.61,2498.61,2495.97,2497.36,1409.72
1730550300000,2497.36,2498.0,2494.2,2494.8,1140.05
1730550600000,2494.8,2497.63,2491.19,2491.69,2952.1
1730550900000,2491.69,2498.21,2488.46,2497.41,3162.02
1730551200000,2497.41,2497.95,2492.93,2494.1,1046.55
1730551500000,2494.1,2495.65,2483.45,2485.36,6056.59
1730551800000,2485.36,2489.97,2482.9,2488.19,4024.75
1730552100000,2488.19,2489.35,2484.12,2487.76,4573.27
1730552400000,2487.76,2489.44,2480.01,2489.44,8977.22
1730552700000,2489.44,2492.81,2487.68,2491.14,2172.06
1730553000000,2491.14,2493.0,2489.81,2491.44,789.4
1730553300000,2491.44,2497.0,2491.4,2497.0,3169.08
1730553600000,2497.0,2498.34,2495.68,2495.8,1201.48
1730553900000,2495.8,2498.23,2495.79,2498.09,790.46
1730554200000,2498.09,2498.1,2487.61,2487.62,4209.68
1730554500000,2487.62,2488.44,2467.96,2478.28,30275.13
1730554800000,2478.28,2486.4,2476.19,2485.76,7773.92
1730555100000,2485.76,2489.63,2483.1,2484.84,5994.69
1730555400000,2484.84,2488.5,2477.4,2478.23,4417.52
1730555700000,2478.23,2481.0,2476.32,2479.4,3090.93
1730556000000,2479.4,2482.61,2476.0,2480.09,2876.1
1730556300000,2480.09,2482.56,2474.49,2482.08,3525.62
1730556600000,2482.08,2482.2,2478.48,2482.2,2978.76
1730556900000,2482.2,2484.21,2478.05,2482.21,3462.35
1730557200000,2482.21,2487.94,2480.61,2487.29,3686.37
1730557500000,2487.29,2487.3,2481.61,2483.02,1066.55
1730557800000,2483.02,2485.0,2481.71,2483.8,1225.08
1730558100000,2483.8,2484.0,2477.19,2481.19,1392.14
1730558400000,2481.19,2481.6,2475.68,2478.61,1818.68
1730558700000,2478.61,2480.85,2476.05,2479.5,1682.11
1730559000000,2479.5,2484.8,2478.4,2484.22,1732.08
1730559300000,2484.22,2489.86,2482.54,2489.77,2222.02
1730559600000,2489.77,2490.0,2482.39,2482.39,1311.43
1730559900000,2482.39,2486.74,2481.95,2483.55,1078.89
1730560200000,2483.55,2483.55,2477.18,2481.01,1545.47
1730560500000,2481.01,2485.11,2481.01,2483.19,1222.28
1730560800000,2483.19,2489.36,2482.6,2488.28,951.21
1730561100000,2488.28,2488.6,2486.44,2487.0,939.35
1730561400000,2487.0,2491.83,2486.4,2491.01,2280.81
1730561700000,2491.01,2491.25,2487.06,2487.07,933.04
1730562000000,2487.07,2487.33,2481.52,2482.43,646.79
1730562300000,2482.43,2485.2,2481.86,2482.96,595.35
1730562600000,2482.96,2485.4,2482.09,2485.39,318.85
1730562900000,2485.39,2488.96,2485.24,2488.16,736.25
1730563200000,2488.16,2492.89,2488.16,2489.86,1179.83
1730563500000,2489.86,2491.99,2487.21,2487.28,1016.52
1730563800000,2487.28,2487.6,2484.56,2485.55,1259.87
1730564100000,2485.55,2485.68,2481.71,2483.59,1314.61
1730564400000,2483.59,2487.85,2483.59,2487.85,960.48
1730564700000,2487.85,2490.47,2487.85,2489.51,450.55
1730565000000,2489.51,2493.99,2489.45,2492.21,1455.34
1730565300000,2492.21,2492.3,2490.28,2491.61,781.79
1730565600000,2491.61,2494.38,2491.51,2493.61,803.86
1730565900000,2493.61,2494.72,2492.64,2494.6,888.79
1730566200000,2494.6,2497.25,2493.07,2495.18,1528.66
1730566500000,2495.18,2495.19,2493.21,2494.14,405.82
1730566800000,2494.14,2494.83,2490.24,2490.4,1228.26
1730567100000,2490.4,2492.89,2490.28,2492.29,1374.17
1730567400000,2492.29,2493.6,2492.0,2492.69,360.05
1730567700000,2492.69,2492.94,2489.4,2491.37,946.87
1730568000000,2491.37,2491.39,2489.12,2490.0,522.4
1730568300000,2490.0,2490.0,2485.77,2487.29,2190.48
1730568600000,2487.29,2491.0,2486.96,2487.3,712.23
1730568900000,2487.3,2487.3,2482.8,2483.35,1075.5
1730569200000,2483.35,2484.0,2479.25,2479.68,2177.17
1730569500000,2479.68,2485.61,2479.68,2484.6,1020.53
1730569800000,2484.6,2486.04,2482.6,2485.0,687.83
1730570100000,2485.0,2486.67,2484.84,2485.4,323.29
1730570400000,2485.4,2490.0,2485.08,2489.16,383.43
1730570700000,2489.16,2489.16,2480.1,2480.51,1106.96
1730571000000,2480.51,2485.08,2478.54,2481.2,1352.17
1730571300000,2481.2,2486.15,2480.74,2485.3,533.83
1730571600000,2485.3,2485.3,2481.23,2482.82,471.57
1730571900000,2482.82,2484.83,2482.61,2484.19,185.85
1730572200000,2484.19,2488.42,2484.01,2488.0,1327.38
1730572500000,2488.0,2490.95,2488.0,2489.35,859.56
1730572800000,2489.35,2489.99,2487.28,2489.11,1125.84
1730573100000,2489.11,2489.75,2487.11,2488.11,348.87
1730573400000,2488.11,2488.93,2486.29,2488.62,254.57
1730573700000,2488.62,2490.36,2486.04,2486.55,719.18
